Frequency (Hz),Amplitude_dBFS,Phase_radians
6108.5,-16.67073152177808,0.7531274600184178
6109.0,-13.258775227319415,-1.9165483902177658
6109.5,-8.05531884242411,2.55309673686259
6110.0,-12.728167653057161,-0.5251304974099499
6110.5,-13.826645166759384,-0.3883464709787572
6111.0,-7.887148789838234,2.1299374578472086
6111.5,-13.075019552159581,2.5195333002955764
6112.0,-13.692976714128285,-1.0721259795584943
6112.5,-16.801491915036216,0.9554454555246875
6113.0,-8.43824846246929,0.5310444426124621
6113.5,-10.498177646504756,-2.31687356775116
6114.0,-10.166063073311822,1.1145650121698978
6114.5,-9.285547251208353,3.140461315083422
6115.0,-11.702262263414475,3.095019902583694
6115.5,-19.276682921521168,-2.149994248210812
6116.0,-18.037055717455864,-1.786318734679569
6116.5,-15.656946565154596,2.317878098728411
6117.0,-12.583225988648532,-2.8024468139384844
6117.5,-9.670352321082717,0.5528574648412657
6118.0,-10.486644393702962,0.6301262781018021
6118.5,-11.187005263830585,0.9536378338677932
6119.0,-11.786511863809842,2.1602561720747326
6119.5,-13.84942896870246,-0.900262135544751
6120.0,-13.993623193980635,-2.0891999217826243
6120.5,-6.662406610726435,-1.4774098027180005
6121.0,-14.060746147377014,2.3183410645512956
6121.5,-9.58391204516077,1.1823972937223015
6122.0,-16.890230872831218,-2.2514320390256124
6122.5,-14.821111525881431,-1.1207620080497096
6123.0,-6.623864890425147,1.2213107300130077
6123.5,-9.814195406387938,-0.10390689890155354
6124.0,-9.329775303841982,1.376553460080785
6124.5,-10.95623828595187,2.8750809473156327
6125.0,-11.20345533214595,-2.842522080513775
6125.5,-18.728286780882158,2.337274824704587
6126.0,-16.28175702024752,-0.10749799188769675
6126.5,-13.452922678008798,-1.3850492232636238
6127.0,-19.837567736324583,0.7475454221811031
6127.5,-17.021421508632162,-0.5733138877475945
6128.0,-9.670139943657526,1.0282442361602016
6128.5,-10.70771805211451,-0.14158283786453618
6129.0,-10.905635702258337,-2.7971456466171296
6129.5,-35.24731687128821,-3.020354473436315
6130.0,-11.691545565833197,-0.17665022075351386
6130.5,-4.506548204653841,-1.780795983144204
6131.0,-13.391333954709907,-3.0547061957042203
6131.5,-15.551346115604172,-0.8894149078243561
6132.0,-21.83111341972281,2.6245303650006364
6132.5,-16.109062020721296,2.1075512878536236
6133.0,-19.50060631466414,-3.1046916342507553
6133.5,-17.669985799043854,2.0249011625647926
6134.0,-11.84734709995195,-0.7002108158997241
6134.5,-9.887086449304803,0.5022665338169924
6135.0,-19.155813668751826,-0.9300902804866915
6135.5,-14.623079666073542,-2.7162057633535674
6136.0,-13.536579373944125,1.649081049181272
6136.5,-15.616983515497813,-1.2009619712871922
6137.0,-10.466417324280393,-1.9973017741036043
6137.5,-7.3883100685411796,2.476129306865904
6138.0,-20.99625296388606,2.775564666897025
6138.5,-10.90936105805394,2.461042640151768
6139.0,-5.870789178811994,-0.07568739522725808
6139.5,-13.606240135387953,-1.3977721394735076
6140.0,-6.572768126635853,-2.06586538994239
6140.5,-20.393108768565295,0.8368049325668244
6141.0,-14.028268907204538,-2.671560262086282
6141.5,-10.9837050062192,1.4737430119355428
6142.0,-9.550842096033382,-2.823160384524433
6142.5,-15.12468777783258,-2.686316409359372
6143.0,-16.832445393754448,1.6986137635981433
6143.5,-15.623805295260826,-2.431780592215594
6144.0,-8.258516346389365,0.8932414389133745
6144.5,-14.4343675050923,-2.5666322452167547
6145.0,-16.542296971385746,2.1643730070218066
6145.5,-7.420108117760779,-1.3425888410673972
6146.0,-7.351560374028265,0.1897291870004835
6146.5,-9.598157139537864,1.0061527637713394
6147.0,-5.460006447156168,0.9197874654100691
6147.5,-18.332429209035066,-1.7702315315307497
6148.0,-11.004374252031274,-3.0783920459158427
6148.5,-14.754646189096905,-0.4612491751629993
6149.0,-10.232525826786627,1.66629005279663
6149.5,-14.129604110900821,-0.6224936761369928
6150.0,-10.771253856865162,2.4373089827823327
6150.5,-11.877514067522831,-0.8494642814099499
6151.0,-11.211957691032337,-0.7457165154952486
6151.5,-9.113947261584947,1.569215818792652
6152.0,-8.83948280530407,0.5718717810979558
6152.5,-13.587709704729482,0.7356342071511293
6153.0,-8.094900028701673,-1.4713730244349288
6153.5,-14.934765319139565,1.6789676578227186
6154.0,-9.289316023576689,2.6800834782564524
6154.5,-12.716992826318466,-1.2438721630649687
6155.0,-17.627841453360226,1.2435103713507913
6155.5,-16.337713230531715,-1.665454785629813
6156.0,-10.139689763948931,1.2054266421797994
6156.5,-15.773121109113081,-3.1326537076242107
6157.0,-10.24827966188665,2.9201677453424337
6157.5,-10.817361475470591,-1.5378552708695652
6158.0,-12.087346654840449,-0.3301295931635281
6158.5,-7.271501775746208,-2.0536037103836904
6159.0,-11.180148054331625,-3.1330970310015114
6159.5,-9.565911052270916,-1.9147573113727774
6160.0,-12.947918810619734,0.10784877296802044
6160.5,-13.065146510037202,1.6375900912544932
6161.0,-15.213764602886728,-1.2080400223867258
6161.5,-17.25553213212709,1.963733377319948
6162.0,-13.719070551606944,-2.744269541005216
6162.5,-12.184917068538518,-0.3626788082279078
6163.0,-13.951098759550531,-0.9226150042667275
6163.5,-7.9256137008175305,2.578407565197212
6164.0,-13.527449387366604,-1.345563383452716
6164.5,-12.418369267711707,1.1068777623930615
6165.0,-19.017236151397945,-0.513189572945323
6165.5,-18.820118602493835,-3.048594989959458
6166.0,-7.474411194819126,2.384761714214797
6166.5,-21.842460391411237,2.120479075861207
6167.0,-23.35892413660882,1.7610311497344053
6167.5,-13.838549182040172,-2.9631344660944063
6168.0,-13.548442517774264,1.0683714078773685
6168.5,-13.59119003568092,-0.20175371424994745
6169.0,-11.314201420069143,-0.3313444528203434
6169.5,-5.588170028308205,-0.3407858836039263
6170.0,-11.185424401350577,2.1531079349997575
6170.5,-11.012830427430544,-1.9790795660385336
6171.0,-11.48791252181249,0.9613514608524275
6171.5,-6.706321138453989,-0.07602777970635308
6172.0,-12.239187654071413,-2.985727456649807
6172.5,-18.35858418218147,-2.8843635765437696
6173.0,-17.81527253905043,-0.49406063986203225
6173.5,-16.16963038218058,0.20814748039112088
6174.0,-20.764382335515354,-2.237623434756682
6174.5,-4.603712767602552,1.6073102409775566
6175.0,-12.073736752763015,-2.4845289093712135
6175.5,-5.87385296568656,-1.178966482688002
6176.0,-11.464162630049568,-3.040425645215146
6176.5,-12.668452757102147,-0.9912243446010042
6177.0,-14.183965190842805,1.1273239436259075
6177.5,-8.891908671252724,1.6537112705411245
6178.0,-12.691178224395632,-1.6924168695171788
6178.5,-14.064852562408825,2.0469114882358355
6179.0,-24.883695012470927,0.4247628146343514
6179.5,-19.143832826225427,-2.314810097090336
6180.0,-9.5033635694406,-3.108476370375792
6180.5,-19.03904110221859,0.94545927763574
6181.0,-12.604220503455084,-2.9717088178885493
6181.5,-19.702473800958607,-1.843055625476998
6182.0,-16.850512657244515,-2.2631008290433576
6182.5,-21.452119413648806,1.9939851844275387
6183.0,-6.592139779956957,-1.832956386926801
6183.5,-14.5275913804958,1.2218285001732705
6184.0,-25.026293754224255,-1.8069799940782107
6184.5,-9.697820456153956,-3.002160221295425
6185.0,-16.554840266249943,-1.1559985655382958
6185.5,-7.244954912513695,2.6157311452415417
6186.0,-7.505474701858317,-0.37128042003721723
6186.5,-13.86602957085816,-2.3069013899141226
6187.0,-18.302578209109825,-2.41067641644161
6187.5,-21.81335634215088,2.3185644191987174
6188.0,-6.13273164933975,2.80715422475218
6188.5,-6.960443224232991,2.552500607634132
6189.0,-23.34855532057139,2.3969262184084865
6189.5,-11.409602202698899,-0.7234826892738053
6190.0,-8.695059086559645,-2.1985266367946186
6190.5,-5.714262909266562,2.3741262092312247
6191.0,-6.497933715943484,-2.6829545444576604
6191.5,-18.20854409649047,0.8933753025703143
6192.0,-8.668009252820863,-0.024757780598122555
6192.5,-18.103307001633894,2.8335096449562163
6193.0,-14.09520126057556,-0.5356988861647148
6193.5,-10.380716477908736,-2.0833079519134423
6194.0,-11.480901328506691,0.8925316808089723
6194.5,-15.377243170808335,1.228546847264842
6195.0,-31.70702120876024,2.4546460646673975
6195.5,-18.872446122076287,0.7495403265515744
6196.0,-13.501050386656004,1.2616738987661476
6196.5,-9.95661463403332,-2.2850652077256886
6197.0,-10.011214149407232,-2.7897954783821484
6197.5,-9.097736786769236,0.406232020744021
6198.0,-8.225472317590778,-0.06830978589633445
6198.5,-19.351977493845986,2.8809084438641643
6199.0,-8.839589238521512,2.8299584546637164
6199.5,-9.105510058198263,-0.19090535148358673
6200.0,-8.595847103164475,1.151606583946654
6200.5,-11.897704410380863,-1.1287094681560847
6201.0,-10.49540873193706,2.200339404646057
6201.5,-31.54559645901971,-0.2629099045056446
6202.0,-5.991251677156919,0.1330231408738286
6202.5,-23.566545056061532,-0.3216217835330595
6203.0,-10.86544981568273,1.965696094271853
6203.5,-27.019113956419627,-2.3527720431904715
6204.0,-8.393457710500446,-0.04251570556363054
6204.5,-10.681175620218822,0.3952141334179705
6205.0,-5.8097127843750975,2.123827535143417
6205.5,-11.912441116387447,1.4390626123871286
6206.0,-16.39177402980158,0.590253748413075
6206.5,-12.798186341200426,-0.7420553330862261
6207.0,-11.946026016531803,-1.1677695005355875
6207.5,-23.06213973229041,-0.24712069264409403
6208.0,-9.245983728656459,0.9686949626492102
6208.5,-10.924846423401222,2.039744268662146
6209.0,-18.194635803060798,-1.4938466422908052
6209.5,-12.345757609227764,2.8847197024720006
6210.0,-8.152965859893238,2.851744400529948
6210.5,-18.772761906749036,1.782204038551909
6211.0,-15.37691506144525,-1.6198699458292773
6211.5,-12.840767466015643,-0.8047515274165972
6212.0,-10.925698220165554,-2.957103217600838
6212.5,-20.67691000072091,2.2574672951608687
6213.0,-15.714627220794902,1.4347218541399491
6213.5,-14.01703989256191,1.207048734339952
6214.0,-11.705886815828102,-2.449103612153315
6214.5,-7.675926652987307,-1.1723281818304367
6215.0,-17.659898792780552,-2.216598791512048
6215.5,-9.620779728845497,0.4590780715524314
6216.0,-15.383284434387374,-1.1874097206481573
6216.5,-13.406639155008426,-2.3609125599356022
6217.0,-9.157929392228299,-1.3939815590706688
6217.5,-12.459707294074878,2.479297571025466
6218.0,-14.77050227555112,1.7125693979836678
6218.5,-14.13828793813227,2.023316420087279
6219.0,-20.516776514910262,-2.639357546043679
6219.5,-17.5942373877993,2.3357806383521393
6220.0,-17.902211373348095,0.27024211664776887
6220.5,-18.25255442366688,0.05637140409594283
6221.0,-21.678399494000132,1.302725638438104
6221.5,-6.623157699462023,0.004695004728431215
6222.0,-9.607212276140539,2.7381763744957657
6222.5,-15.603286507110393,-2.297913460726659
6223.0,-16.476330169068063,-2.1707226676943514
6223.5,-15.97483816759075,0.7362586880203189
6224.0,-13.484593265407348,-0.8233022558454477
6224.5,-13.42359344972457,0.12262847482358505
6225.0,-6.270904641583538,0.13721645753661582
6225.5,-13.85867657185322,0.6390455712969451
6226.0,-7.969163144102693,0.9438280254637434
6226.5,-13.035989262551054,-2.118950449953317
6227.0,-13.64475935042421,-1.4754374731945563
6227.5,-12.467449401433775,-1.368465814002564
6228.0,-27.331918536740602,2.938091994169888
6228.5,-6.406675137717066,2.1849239725549587
6229.0,-18.26627149424141,1.6677726367856314
6229.5,-6.492174516215915,-0.9147727803798089
6230.0,-17.238614478271913,0.05600553103357519
6230.5,-14.892254703161678,-0.0975314893282916
6231.0,-15.20954253251823,-1.492325119769925
6231.5,-7.177939560355451,2.282080689799457
6232.0,-34.13651307510554,-2.1309121113860687
6232.5,-11.33999215337409,0.6680046368767082
6233.0,-8.447389492824989,-0.9333315709733225
6233.5,-20.810558645828657,2.9891176567576316
6234.0,-15.764419249545213,-1.7547749468891474
6234.5,-11.916635212533562,1.928721060107598
6235.0,-9.212265385477291,-0.6479668198969484
6235.5,-21.97126027836657,-1.9050036030199864
6236.0,-12.01393964718503,2.871496564772716
6236.5,-9.35707597818568,1.63849689020191
6237.0,-14.518076241802406,2.093791060493276
6237.5,-18.43188199974898,-2.032990828414447
6238.0,-10.763467772735751,0.6823153499219056
6238.5,-19.23662010496197,-3.022030605624682
6239.0,-10.193990514207725,-2.143937402313818
6239.5,-15.126935115361913,-3.020219092233016
6240.0,-11.698086285161772,-2.0179030985512996
6240.5,-12.322266740969528,1.6490694148152225
6241.0,-8.011413224828688,2.525213148901144
6241.5,-13.152713543764367,2.6150740431369304
6242.0,-8.210500157470129,-3.0230975078575155
6242.5,-16.210126877652858,1.3917139321233905
6243.0,-10.288873351443915,-1.4908511622754854
6243.5,-9.644834428149506,2.416885847739086
6244.0,-16.301106042195116,-0.438213522989117
6244.5,-10.768203663991887,-0.033326554543587836
6245.0,-10.25132122048809,1.915906815775028
6245.5,-7.7909536996627695,-1.1440670524339245
6246.0,-10.131796729590022,0.2309009377801486
6246.5,-11.870555180055671,-0.1581072405029887
6247.0,-7.424394267413284,0.3699713545931835
6247.5,-8.455526948658573,1.741066204176214
6248.0,-7.983581459216341,0.3350957901266711
6248.5,-12.094240415493932,1.4412696021465612
6249.0,-4.316059913930991,1.3064389062760378
6249.5,-12.645292048155854,-2.2170264611156543
6250.0,-12.145431510826823,1.5944293730172332
6250.5,-11.821908830578323,0.13498290331813398
6251.0,-13.604460533139271,1.666707812511841
6251.5,-13.624482302498917,-0.5885934303728239
6252.0,-12.795484718110568,2.6200098574021373
6252.5,-10.865965423558492,0.7646250039068497
6253.0,-16.64412053071352,-2.757591210677448
6253.5,-27.4527344460097,2.4760318700379025
6254.0,-7.199707764077326,1.9571655144109577
6254.5,-5.51001921738385,-2.542673510728353
6255.0,-9.799950683372039,-2.9478054249009142
6255.5,-18.789853882747995,1.7665577260780592
6256.0,-9.758958246326504,-2.4112985214165756
6256.5,-6.304635131160765,0.8151252637264365
6257.0,-7.695719589036296,-1.5513566847864793
6257.5,-12.07196267072979,2.5003835122830664
6258.0,-6.339243930282594,0.7854598313231136
6258.5,-18.732391927355124,0.3230187035089157
6259.0,-10.547095998757122,1.989857387174402
6259.5,-17.82128096890469,-0.54541320981377
6260.0,-7.949275102957754,-2.1586298987756347
6260.5,-3.389804552678526,1.292680417924822
6261.0,-14.071582711792459,2.6568847190480898
6261.5,-10.88834505887075,1.4318284990725505
6262.0,-16.522958747274263,-1.3994273141464486
6262.5,-15.461541406255154,0.9224578571062948
6263.0,-7.000678460989299,2.570280209735241
6263.5,-22.565944181852906,0.7640484053066677
6264.0,-13.331326146123297,-1.166981162548066
6264.5,-18.349423290729344,2.5183610421934985
6265.0,-11.32056540843731,-0.9934475128664703
6265.5,-16.531156956850023,0.6790691742083945
6266.0,-14.550974743402339,2.3467574389786257
6266.5,-20.041190844461745,0.9936295455344981
6267.0,-32.02221669589023,1.1810127750857942
6267.5,-8.432699859542254,-1.0019009363119302
6268.0,-7.971775823444871,-2.139953482379638
6268.5,-10.928956827808204,-0.03651107847925329
6269.0,-14.88514039191122,-3.1289094152221932
6269.5,-10.0711834415075,-0.2957297370592605
6270.0,-18.616820000109676,3.0948875756102083
6270.5,-7.456685440477945,-0.717440913636124
6271.0,-8.88870328622956,2.543116303311648
6271.5,-25.413575154549832,-1.674784078303446
6272.0,-8.976245842299418,0.34030788859133637
6272.5,-6.446744784862929,1.6321831557021673
6273.0,-15.276777710115066,1.6370168679266905
6273.5,-8.922190167215728,2.313108348767691
6274.0,-15.08611520161094,-2.301289604380674
6274.5,-6.310891686655761,-0.039916207804218805
6275.0,-16.61054362553528,1.4804085273337952
6275.5,-13.080624127470806,-0.20892235448976665
6276.0,-10.034462595858951,1.4191133234596778
6276.5,-8.424489821813165,1.0239051569959752
6277.0,-13.800727505814237,0.5533023858976266
6277.5,-14.918909570909292,2.5540317202999034
6278.0,-14.449686652911506,0.16669330900226964
6278.5,-11.901104400820543,2.4127959967188057
6279.0,-5.231535558656936,0.9241785244173805
6279.5,-4.264410466280372,2.519671934285466
6280.0,-8.284878935329154,-1.2958142134959598
6280.5,-20.106636457380873,-2.580782678973998
6281.0,-9.625107060694157,-1.720558471492822
6281.5,-14.536853362035156,-2.991861219356959
6282.0,-18.84866661242822,-0.7811499282636049
6282.5,-7.106136796564968,-0.3371820923437158
6283.0,-7.112100750347094,-2.4081381026981656
6283.5,-8.35746192980112,2.2875790167715646
6284.0,-24.17918249873231,-0.934481636145353
6284.5,-7.947560625631487,1.3188178652943363
6285.0,-17.520016450024116,-0.5302521720585113
6285.5,-13.8490623835855,1.6664593225981155
6286.0,-10.552857093887344,0.713216789865682
6286.5,-12.45618884464417,3.04663728820133
6287.0,-15.25763612817869,2.104292532932072
6287.5,-6.8008215539925505,1.3332807739742136
6288.0,-6.404810452895591,0.2041066760056025
6288.5,-8.276086987608863,2.803529555648335
6289.0,-7.388075243267228,-1.6450529068998467
6289.5,-8.371826815923006,0.45618224066220064
6290.0,-21.352661651609473,1.1429743230271574
6290.5,-9.916013509825932,-1.0813944956800439
6291.0,-11.015516271476978,0.39151250311070124
6291.5,-13.297211023502571,1.085082593015917
6292.0,-5.472605965537568,-3.1044177311750585
6292.5,-12.398129473435358,-1.590977875427639
6293.0,-32.99873434568025,-2.055201637534763
6293.5,-13.635616290398193,-3.0243231620675086
6294.0,-9.235310658309892,-1.4810179450127177
6294.5,-13.583724812081554,0.989004387839356
6295.0,-18.960621881074463,-1.7360784837490737
6295.5,-11.012600048947634,2.26562851637925
6296.0,-11.839954217103823,3.0775669391755938
6296.5,-16.998001676487167,1.3240696283989581
6297.0,-9.73730454018376,1.898459775524336
6297.5,-12.609783904302816,-2.889268229741081
6298.0,-25.969114609745937,1.7766153731989784
6298.5,-8.75512922240559,-0.5695395256858786
6299.0,-15.653365646198857,2.121259553913589
6299.5,-23.00105578605576,1.3001439531090284
6300.0,-18.2065193811618,-2.140903651396246
6300.5,-13.830537750676841,-1.2213588148608907
6301.0,-12.69984254830634,-2.672252670794226
6301.5,-12.605374091714854,-1.7450968909993356
6302.0,-14.24197048643135,-1.1130024875618276
6302.5,-14.910747720131612,1.857333710738481
6303.0,-12.397185610041397,-2.1781793537991745
6303.5,-14.874699907269218,-0.6066418704220846
6304.0,-10.297654647344885,1.0432296978558588
6304.5,-4.605410822957337,1.841460881841623
6305.0,-8.11568584197904,-2.368585698912918
6305.5,-15.629018994984245,1.3698717725621723
6306.0,-8.03206071704282,1.6275257109776882
6306.5,-12.342794570073428,3.009719175159896
6307.0,-17.049035304514863,-0.5270774904176186
6307.5,-14.184970884767225,2.2625530054345693
6308.0,-12.402947833675618,0.941980124010067
6308.5,-6.522360083867442,1.91041772252008
6309.0,-10.475823325023958,2.2207268342870297
6309.5,-22.837028222656098,-0.7146307695812937
6310.0,-6.297011712969556,1.6415688298535858
6310.5,-18.41175996689526,0.6000084584466076
6311.0,-16.661102671928695,1.928005242373827
6311.5,-9.182807489796035,2.713323415539008
6312.0,-22.79110660540185,-3.1035622912469543
6312.5,-17.12719837991679,0.777077306481288
6313.0,-16.749490140806618,1.2920862188866862
6313.5,-4.168144198841638,1.292836231207412
6314.0,-19.92984871487773,-0.9816030886973487
6314.5,-8.72790477155439,-2.0714625526799413
6315.0,-8.125017273381362,-1.4306513134844634
6315.5,-11.79490418848745,-2.648585857970073
6316.0,-19.134948546455515,0.5514674301667387
6316.5,-10.236481151052644,3.097706245255435
6317.0,-6.713048086022058,1.7684631874920842
6317.5,-14.997102196335739,0.3363978879807939
6318.0,-19.576459688939543,-2.23752298836524
6318.5,-18.704191371360753,1.919619229378925
6319.0,-14.395803699694474,-2.5813289079376838
6319.5,-25.817283501203264,1.3450242083969073
6320.0,-14.727090446997458,-2.0885691798475823
6320.5,-14.487731375015322,-2.765838503782975
6321.0,-15.799078917410442,2.2977396183310073
6321.5,-25.193502025561926,0.7699184191762858
6322.0,-14.936504722056746,2.2627751157363334
6322.5,-11.818021068466258,-0.09240384430462337
6323.0,-10.730348621554015,-1.682130270666667
6323.5,-11.628304523838104,1.1499897420229552
6324.0,-10.234751808363711,0.39844427329030424
6324.5,-12.526066609888016,-2.9271927628110888
6325.0,-11.333033512360197,1.3685325046530425
6325.5,-15.718401109535325,2.831435938386315
6326.0,-11.921673069661109,1.8320575099320024
6326.5,-12.957678316133629,2.328167030935172
6327.0,-21.603753321476095,2.16006248107583
6327.5,-12.895977112939805,-1.944411305351093
6328.0,-12.394933564891302,1.4207485496634848
6328.5,-9.546708815472089,2.7327567865724123
6329.0,-15.704494371446726,0.644649865664786
6329.5,-13.907645657366825,1.137874001731174
6330.0,-18.235343477550742,1.4352382130320886
6330.5,-7.191402283866228,0.5524944818095527
6331.0,-13.104983594360856,-1.966495869695786
6331.5,-19.21045047235883,1.1668655298919723
6332.0,-8.682068980575412,-1.19509013555384
6332.5,-21.440310261872252,2.32071842593911
6333.0,-10.928871599520289,-0.4023902920462713
6333.5,-20.978183860134486,-1.4296500993457655
6334.0,-9.245932745921788,2.7195758911250203
6334.5,-8.150012600064114,-1.6601929160920479
6335.0,-9.099385617969384,-1.6680853755763956
6335.5,-14.750678085612321,2.033207786608977
6336.0,-7.538894454154768,-1.2079315132713344
6336.5,-11.080022405310572,-2.3773876414571
6337.0,-14.07368644013701,2.5339266789226276
6337.5,-19.573078525979522,2.2017655199644603
6338.0,-12.812443164877916,0.9918581802294694
6338.5,-8.696003963236755,2.952027266851681
6339.0,-9.282118387817986,-2.264908957473984
6339.5,-12.736159640505067,-0.0649320512527684
6340.0,-6.673429313969802,-0.8481781015572049
6340.5,-16.650393519479813,-1.9789570678727038
6341.0,-9.728817843902373,1.4077769492916201
6341.5,-19.845405663548583,1.8906723654906732
6342.0,-14.436823059990916,-2.966539310435077
6342.5,-10.202394857548182,0.566052367890385
6343.0,-13.590601654058913,-1.7929795786026643
6343.5,-18.504641599012487,-2.2665408744299547
6344.0,-25.74447375065254,-1.166639139351267
6344.5,-15.249057555529934,2.3474252321351945
6345.0,-19.07325346490569,1.790369441759083
6345.5,-17.776573354634134,1.019782302991249
6346.0,-21.569781519779852,-2.2141093514600865
6346.5,-3.925921158359824,-2.406808281772863
6347.0,-7.795777158449405,0.4938600384106487
6347.5,-6.149826878200067,1.530521191211697
6348.0,-12.455799709207708,0.21145858075487933
6348.5,-14.384203337117764,-0.07651177533352753
6349.0,-8.391988064121254,1.9078011931658188
6349.5,-12.819503053194673,1.5826758292321705
6350.0,-15.803603780202081,2.450657240829028
6350.5,-26.87762288101252,0.07266135265068105
6351.0,-6.8877965405454145,2.5113580882692292
6351.5,-10.26955165285237,1.0170714986555838
6352.0,-8.258295368901853,0.7658006888067503
6352.5,-25.108365254775087,0.4614139217423268
6353.0,-16.73788309906588,-1.4474300133606028
6353.5,-14.259270419080492,-2.6464315574983246
6354.0,-18.620325033199812,1.523695907041586
6354.5,-22.289896374623726,2.452365132178324
6355.0,-10.523990909669166,-2.7529607844610937
6355.5,-19.4717083744018,0.22337473058600152
6356.0,-4.603307847819893,-1.9653353322459584
6356.5,-12.90362576832453,-0.07395211613688024
6357.0,-7.170795126322442,0.8488513932049101
6357.5,-8.235213846456459,-1.9366503601200291
6358.0,-9.905692158772274,1.0307682919771024
6358.5,-12.127773009209303,-2.571147711321802
6359.0,-16.903552335083614,-2.5178518507046017
6359.5,-8.863987941104305,0.8358988717040825
6360.0,-9.994097901103652,-3.135304059533867
6360.5,-15.979309138468164,2.872415576085549
6361.0,-10.506608353543559,2.5292245227022208
6361.5,-7.792359955494693,1.9686480583471733
6362.0,-12.891544052476071,-0.8005901511247054
6362.5,-9.696317344774005,-2.3207402054765294
6363.0,-14.059393574600731,1.56058783121298
6363.5,-6.366318021087684,-0.6546085043877194
6364.0,-15.021127623616277,-2.289917961715323
6364.5,-25.7865132123137,3.050939673397239
6365.0,-16.43901647922074,2.1902065966813993
6365.5,-10.704553290291553,-1.901594590175612
6366.0,-18.61916495902277,1.0588316815441638
6366.5,-6.7895906620432465,3.1380352028521354
6367.0,-12.731214850755379,1.1305403192115349
6367.5,-8.807291092622563,-0.6400138683066107
6368.0,-12.222527806192458,-0.0854677863958445
6368.5,-6.3805334046903415,0.6435928586931762
6369.0,-13.413123344533425,-0.46194983795136235
6369.5,-21.260319442889323,-2.764313595070344
6370.0,-15.056004908293943,-1.14917346345938
6370.5,-11.710856282838014,1.3139211840759892
6371.0,-9.411250924145275,-1.0673390573635553
6371.5,-20.80232176351768,0.2793643111601748
6372.0,-6.063445602203627,-2.6337587360360453
6372.5,-12.462618002727503,2.3861418767188383
6373.0,-25.412038552672946,0.8491630199890435
6373.5,-12.961078831158853,-2.1266926269208777
6374.0,-12.022489697642285,1.5368034183637909
6374.5,-12.67665040717443,-1.3466402857636628
6375.0,-9.0673327718352,-2.1683708357146094
6375.5,-26.94040511151846,-0.5376024782342261
6376.0,-15.048805292273054,2.4103166053776386
6376.5,-5.752234515248036,-1.6481965102755973
6377.0,-13.278532707324084,0.8729200288744999
6377.5,-13.93488610948532,0.31556806762437034
6378.0,-9.34427200060211,-3.082225917646131
6378.5,-5.009961556826777,3.110261980961465
6379.0,-31.590460852392056,0.766765498612945
6379.5,-11.802797860911374,1.328983088667535
6380.0,-17.268998929493527,-0.06310372392371369
6380.5,-25.95551222835922,1.411409100338924
6381.0,-22.15124946646347,2.1281808777161344
6381.5,-17.69401839830467,-2.862637772372935
6382.0,-10.014867926303072,1.1360965102836167
6382.5,-22.569996724180548,0.1034557932224282
6383.0,-14.372420552659461,-0.5522163791008545
6383.5,-11.347472690464722,1.3753758381761072
6384.0,-22.766850526813784,3.0069765708879697
6384.5,-8.524268942073892,1.8275889488952572
6385.0,-10.476612299987497,1.9564534346084763
6385.5,-9.768738931674083,-0.8759554268295672
6386.0,-17.576239806453174,-2.914928098315576
6386.5,-19.54788948453584,-2.48166602745905
6387.0,-17.88234560477059,-2.0729534989263296
6387.5,-19.89758905817497,2.4503114539105004
6388.0,-8.358176761726984,0.18768375008670796
6388.5,-19.03105184639722,-2.305166161326701
6389.0,-17.35024778497082,2.75873602768217
6389.5,-14.030768709893987,2.432165440783927
6390.0,-15.383821881517397,2.399869822144382
6390.5,-6.947850548864335,0.48692174916859227
6391.0,-13.471776593855498,3.0403952348323817
6391.5,-9.871505020014677,0.9239035890354207
6392.0,-15.832650123376922,2.007772356245675
6392.5,-9.586782578839461,-1.8127943640554784
6393.0,-13.130501377731218,0.3247931553582844
6393.5,-6.732469314917079,-2.9784985712111878
6394.0,-22.330012777866052,3.1206095996698973
6394.5,-6.218566847539886,2.7468922126578965
6395.0,-20.63023829058585,2.474654606855243
6395.5,-12.861589622980977,2.3570150031617625
6396.0,-18.858939033714602,2.670422015769978
6396.5,-12.962643113764383,2.807887559530081
6397.0,-9.911598722132302,-2.097235720388988
6397.5,-4.6462117212237946,-1.473003168563758
6398.0,-6.514624605960798,-2.582990917833407
6398.5,-17.064731050850853,2.823155224000646
6399.0,-12.222179291474832,-2.7267631705392805
6399.5,-8.092063881332232,-0.7141064875424269
6400.0,-23.279491573318047,-3.040235893847908
6400.5,-6.816372892582682,1.0903705474530252
6401.0,-6.140586221584245,2.122408135238187
6401.5,-16.834462320411667,0.491543751952899
6402.0,-16.483959022896457,-1.5337444176684987
6402.5,-19.799226646234114,2.8948701172769002
6403.0,-17.29172618172818,-1.9855442035636137
6403.5,-12.62593183398279,-1.7453939305220068
6404.0,-13.507616425270719,3.0065968350755465
6404.5,-6.708411006740155,-1.3770323566159175
6405.0,-14.008680000520302,2.198385483738728
6405.5,-17.22581613639511,-0.9740565991354107
6406.0,-15.036107443242244,0.7224191967458162
6406.5,-9.380344979829303,-0.9120627108620721
6407.0,-9.389033349774468,0.7505693935566846
6407.5,-8.567952398361129,-0.46579803589574825
6408.0,-10.750982741956399,-1.413023787263917
6408.5,-9.561806826066888,-2.683110066345701
6409.0,-7.9257951529143655,-2.211772325314999
6409.5,-13.421203617192754,-1.54761437322802
